Easting,Northing
527975,184592
527260,184160
529440,181690
529440,181690
530530,181460
530360,182970
527711,185391
529176,182290
529570,182480
525610,185310
529190,182550
529200,184940
529613,184321
530757,182833
526390,184120
529660,184920
529320,183640
526750,184110
526650,184270
525210,183910
528440,186030
528440,186030
529320,183630
528320,185130
529900,182680
525080,186040
525080,186040
525080,186040
525180,183930
525620,183370
530330,183408
526520,185980
525500,185470
530090,182790
525670,185330
528310,184690
529970,182730
526230,185230
525580,183810
528600,183220
525370,183690
530070,182780
526120,185010
529190,183560
529190,183560
529190,183560
525670,185330
530500,181720
530230,182050
530230,182050
526940,185660
528940,182180
530330,183220
529440,182390
530690,181840
527290,183540
527230,185210
530190,181460
529450,182330
530430,182940
529210,182770
530060,181440
529920,182360
527530,185450
530090,183480
528790,184400
531000,181980
528830,184710
525710,185310
528960,183940
528960,183940
529960,182320
529960,182320
530160,181620
529310,183970
525680,184460
526300,183870
530090,182810
524480,185070
530510,181540
530730,182260
530310,183670
529220,183800
529310,183220
525650,183360
528540,183430
526460,184510
529360,185190
528060,183780
527130,185310
531260,182040
527430,185010
529210,182940
530670,181890
530200,182890
525660,185340
525520,184680
527360,185480
529230,182390
530050,182360
528120,183670
529900,183280
530610,181280
530800,181890
530550,181430
530180,182130
529210,183340
529210,183340
526850,183990
526850,183990
526850,183990
525490,185020
525610,185300
530070,181070
529000,183790
530210,182860
528990,183880
530000,181140
529840,182630
525520,184600
529270,182310
530360,181800
530370,181620
529950,183150
530100,182110
528950,184610
529240,183310
528630,183560
525330,185620
530720,182250
529810,184800
529760,184840
529190,185190
528460,184630
525710,185300
530670,181840
529300,181920
530130,182700
529720,182640
529330,183310
529740,182580
526880,184200
529020,184960
524810,185110
524810,185110
525320,185830
528140,184390
525400,183640
529940,182690
528280,184350
529360,185190
528550,183400
528550,183400
525430,185540
525430,185540
525660,185350
525490,184930
525490,184930
526460,184500
526460,184500
526920,185480
530450,182910
529030,185570
529820,182510
529050,182220
530330,183300
530270,181690
530030,183260
530050,184370
530320,183000
525480,183540
531550,181660
531440,181610
531470,181610
531470,181610
529830,181310
529810,181370
527140,183700
530000,181140
529820,181330
528720,182600
525990,183670
528200,183680
526610,183870
525990,183670
526600,183880
529800,181370
525990,183670
525990,183670
529190,183560
530040,182200
529200,183840
526450,185520
530310,181570
530310,181570
529930,182350
530390,181630
529790,181450
529790,181450
525500,184560
526130,185000
526630,184100
526630,184100
526630,184100
526360,186010
526360,186010
527830,185310
528430,184300
529370,182080
528960,184540
529580,182470
529360,182110
529360,182110
526780,185880
530770,181880
525480,183810
529240,182320
530510,181510
529530,185180
530330,182960
526510,184480
530340,181590
530050,182360
529130,185810
530070,182150
531250,182030
530870,181590
529450,183700
527110,183730
528990,184500
528160,185570
527350,183490
528990,185060
528990,185060
529700,183430
530290,181720
528930,184700
528930,184700
529050,185620
528680,184170
529820,182640
529130,184290
528970,185300
526830,184140
527510,184340
530700,181840
530510,181530
530100,181360
530100,181360
528110,185280
526840,184280
526840,184280
528970,184850
526560,185210
529940,181290
529980,183190
529550,182470
530290,181730
527310,185510
529050,184010
530910,182410
528160,184990
528210,185020
529460,182410
529220,182490
528720,183960
525490,184990
526430,184560
530910,182410
528970,183730
529860,181740
525150,185900
529780,182160
528460,184280
529200,184170
529240,183810
526360,186080
526360,186080
526360,186080
530010,181280
528310,184620
525250,185360
528620,183640
528620,183640
526890,184150
528140,184400
528920,183870
529010,183660
528370,187410
527520,184340
529150,183170
529720,182550
528960,184790
530680,182660
529720,184860
529720,184860
530120,181420
528760,184030
528760,184030
529480,181640
526380,185750
526380,185750
530070,181410
526450,185510
525390,185550
529550,182470
525520,184860
529170,182280
526820,185540
529420,185170
529420,185170
529210,182780
530540,183010
529560,182480
528910,183850
528910,183850
528910,183850
529000,185180
524390,185180
529390,184020
529150,183260
529660,184230
529660,184230
529770,181480
529650,184170
529000,185060
530750,181870
525110,184030
525160,185890
527490,184960
530500,181530
531050,182010
529510,182230
529940,181290
529880,182230
528720,182620
529120,183960
528590,184930
530330,181590
528300,185640
528820,182600
529900,182250
528920,183990
529270,182270
529930,182200
528820,183820
530160,182980
527760,185400
529080,183570
529890,182250
528670,183600
529190,184170
529970,182730
528570,184250
528780,184060
528780,184060
528780,184060
530380,181620
530380,181620
529240,182370
530330,181580
529540,182460
528950,184610
528580,183560
525290,183790
529750,182600
530280,182940
530520,181190
529400,184170
529730,184860
528310,186280
525260,184740
526810,184050
529760,182570
529760,182570
529090,184030
528850,185440
530440,182930
528570,184240
529390,181660
528420,185700
529090,184360
527050,184610
528720,182330
525490,185010
529180,182470
525440,183790
531200,182030
525290,183790
529120,185800
530280,182390
530450,181670
526370,185640
529070,183690
529220,182540
528740,184240
529940,181510
526090,185050
524490,185060
524490,185060
530060,181240
525700,183310
526360,184590
529570,183750
530260,181920
530690,181840
530690,181840
526860,186090
529190,183400
530970,182000
529100,184020
526640,184310
526640,184310
528450,184290
530190,181210
530050,182780
530110,182080
529750,182140
525520,184850
526140,186030
528530,183980
527140,183700
529120,185800
529950,181610
528820,184000
528820,184000
529530,182900
529440,184520
527800,184110
529570,182480
528930,183980
527060,185030
531440,181600
528990,183870
530340,182990
530220,181380
528740,185550
529990,181420
529990,181420
530490,181710
528430,186040
529410,182010
529070,184020
529330,181670
530430,182980
525780,183860
525780,183860
527240,185190
528450,184300
529450,183010
525520,184580
530980,181970
530390,181490
529670,182700
529920,184370
530330,183670
529410,185190
530140,181600
529830,182200
529530,184640
529420,183060
529420,183060
529810,181810
528780,183770
528990,183700
525430,185530
525430,185530
528180,185580
529010,185540
529210,182710
530420,181640
528460,185160
528460,185160
528460,185160
530030,182780
530910,182410
527330,185500
529740,184850
526280,184750
526660,184310
526660,184310
530170,182860
528320,183750
528950,184710
525520,184600
530470,181660
530270,182940
525120,185460
530350,182970
529260,182340
530510,182800
529600,183580
530070,182150
525520,184640
530910,182410
528140,187140
530040,182210
529580,183170
525980,184040
530800,182280
529200,182290
530500,181530
525510,185480
530080,181570
530450,181670
529360,183150
529960,181080
530240,181670
530500,181720
525280,185340
525280,185340
530600,181560
528800,183790
528570,185840
527520,184590
527520,184590
527520,184590
527220,185640
526630,184330
530080,181850
528900,183870
529720,182640
528000,184550
529320,184390
529320,184390
530190,182600
529000,185050
530190,182000
528710,184140
530400,181630
530400,181630
525370,185590
530310,182970
529820,181800
530320,182960
528760,183730
528590,185810
529120,184060
529120,184060
530100,182820
525410,183620
530640,182220
529690,181900
529900,182680
529900,182680
529900,182680
529900,182680
529990,182740
526640,185890
526640,185890
529820,183340
525440,185230
526540,184090
529650,182740
529650,182740
530210,182890
528880,183900
530980,181970
529080,184030
526640,184200
530600,181560
529430,184520
529230,183790
529240,184280
530240,182900
530940,182060
528800,183790
528900,183860
530520,181530
529090,183550
530430,181210
526340,184230
525510,183490
525510,183490
530500,182830
526460,185690
526360,185750
529840,181370
529260,182290
528890,183890
529040,183180
529040,183180
529040,183180
529250,184290
526210,184870
529770,182590
529210,182710
527340,185090
527340,185090
529180,183560
529270,184280
529750,182590
528780,184050
526320,186240
528840,185970
525520,184700
528200,183760
527300,183550
529380,184460
526220,185790
526220,185790
526580,184430
529550,182470
530180,182950
530800,182280
527600,185420
527600,185420
526640,184170
528860,183720
528860,183720
528860,183720
529040,185600
530530,181750
529910,181390
529220,182570
530790,181810
530300,183670
525590,183410
529250,184290
529580,182470
529960,181410
527000,185860
530590,182200
529650,182040
528160,186540
529220,182420
526360,185730
529490,184600
528942,184702
528950,183770
528990,185010
526770,186170
526770,186170
528590,187350
528970,184610
528320,185290
525720,185310
530900,181600
529010,183670
530510,181510
525370,183680
530530,182760
529550,181800
529160,183320
529000,185070
528950,184760
528740,185550
526570,185080
525400,185560
531130,181620
529720,184870
525880,185250
529150,183310
530700,181840
529090,184040
525670,185050
529840,181370
527720,184370
529060,183600
530550,182860
528110,184600
530654,181822
528480,184280
529970,181100
529190,182960
528700,182740
525320,185620
525520,184690
529100,184040
